"taxon","Binomial","Height.max..m.","Height.actual..m.","P50..MPa.","P12..MPa.","P88..MPa.","Slope","Ks..kg.m.1.MPa.1.s.1.","KL..kg.m.1.MPa.1.s.1.","Huber.value","SLA..cm2.g.1.","Latitude","Longitude","Altitude..m.","MATbest","PPTbest","Genus","Species","ID","animal","Phylo_axis_1","Phylo_axis_2","Phylo_axis_3","Phylo_axis_4","Phylo_axis_5","Phylo_axis_6","Phylo_axis_7","Phylo_axis_8","Phylo_axis_9","Phylo_axis_10","Phylo_axis_11","Phylo_axis_12"
"Abies_pinsapo","Abies pinsapo",25,15,-4.15,-3.588202247,-4.711797753,67.64,NA,NA,NA,NA,45.717,3.05,800,8.4,786,"Abies","pinsapo",217,"Abies_pinsapo",521.161181026768,-1.15170843868329,-0.0884656845201309,-0.364172359010472,-138.822571929144,0.433946677603727,21.0751298985398,0.677328867882248,-1.67210099641604,0.435380918672647,-0.00272691268500461,-0.00807278282170869
"Abies_pinsapo","Abies pinsapo",60,NA,-4.150666667,-3.58874337,-4.712589964,67.62488797,NA,NA,NA,NA,45.717,3.05,800,8.4,786,"Abies","pinsapo",1263,"Abies_pinsapo",521.161181026768,-1.15170843868329,-0.0884656845201309,-0.364172359010472,-138.822571929144,0.433946677603727,21.0751298985398,0.677328867882248,-1.67210099641604,0.435380918672647,-0.00272691268500461,-0.00807278282170869
"Acacia_colletioides","Acacia colletioides",2.6,NA,NA,NA,NA,NA,NA,NA,0.001021848,23.67210723,NA,NA,178,17.9,415,"Acacia","colletioides",1556,"Acacia_colletioides",-90.7568165915644,-35.2133051959367,-74.6711770643837,2.0492058903221,-0.057209615615404,53.0904479582216,3.47296841207464,-103.70674606285,-4.1343395676347,2.71850604117843,-6.81880330314227,-0.406436356018258
"Acacia_constricta","Acacia constricta",NA,NA,NA,NA,-3.97,NA,2.71,NA,NA,NA,32.012726,-110.629098,1036,18.3,310,"Acacia","constricta",1140,"Acacia_constricta",-90.7250862232676,-34.9729171944155,-74.068905651081,2.03168564809754,-0.0566688092827142,52.5002543281689,3.42826442674921,-102.231090889643,-4.06885714505594,2.67355871393371,-6.69266031140815,-0.398459788412694
"Acacia_crassicarpa","Acacia crassicarpa",20,NA,NA,NA,NA,NA,8.65,0.00051442,0.0000559,126.6961446,NA,NA,30,24.1,1923,"Acacia","crassicarpa",1475,"Acacia_crassicarpa",-90.7564928331765,-35.2108533671449,-74.6650346747893,2.04902721168886,-0.0572041005496741,53.0844298467708,3.47251262050274,-103.691701845461,-4.13367204258609,2.71804786910787,-6.81751761178893,-0.406355061673399
"Acacia_cyclops","Acacia cyclops",5,NA,-0.91,-0.36,-1.5,64.40677966,NA,NA,NA,NA,-33.5,116.15,20,17.3,875,"Acacia","cyclops",721,"Acacia_cyclops",-90.7558927856561,-35.2063090559889,-74.6536500735698,2.04869603933112,-0.0571938785937504,53.0732754278147,3.47166781522542,-103.663817355038,-4.13243477401678,2.7171986369113,-6.81513453194779,-0.406204378583956
"Acacia_dealbata","Acacia dealbata",6,NA,NA,NA,NA,NA,2.14,0.00017819,0.0000823,103.634838,NA,NA,423,10,573,"Acacia","dealbata",1460,"Acacia_dealbata",-90.753860984999,-35.1909199591781,-74.6150958124887,2.04757450559954,-0.0571592608061039,53.0354986528914,3.46880661692283,-103.569375508983,-4.12824415614849,2.71432225962378,-6.80706268285976,-0.405693982213347
"Acacia_dealbata","Acacia dealbata",8,NA,NA,NA,NA,NA,3.25,NA,NA,129.5768614,NA,NA,198,11.3,826,"Acacia","dealbata",1523,"Acacia_dealbata",-90.753860984999,-35.1909199591781,-74.6150958124887,2.04757450559954,-0.0571592608061039,53.0354986528914,3.46880661692283,-103.569375508983,-4.12824415614849,2.71432225962378,-6.80706268285976,-0.405693982213347
"Acacia_flavescens","Acacia flavescens",20,NA,NA,NA,NA,NA,9.38,0.000771844,0.0001,92.40436149,NA,NA,30,24.1,1923,"Acacia","flavescens",1476,"Acacia_flavescens",-90.7556792712016,-35.2046970676462,-74.6496118920583,2.0485784961303,-0.0571902827328148,53.069318994329,3.47136779848288,-103.653927003462,-4.13199598960679,2.71689745011728,-6.81428928961632,-0.406150936193032
"Acacia_flavescens","Acacia flavescens",16,NA,NA,NA,NA,NA,5.78,0.000901444,0.000143117,54.72677421,NA,NA,680,21.3,1139,"Acacia","flavescens",1539,"Acacia_flavescens",-90.7556792712016,-35.2046970676462,-74.6496118920583,2.0485784961303,-0.0571902827328148,53.069318994329,3.47136779848288,-103.653927003462,-4.13199598960679,2.71689745011728,-6.81428928961632,-0.406150936193032
"Acacia_gerrardii","Acacia gerrardii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31666666666667,36.9166666666667,1127,22,619,"Acacia","gerrardii",1087,"Acacia_gerrardii",-90.7556792712016,-35.2046970676463,-74.6496118920583,2.04857849613027,-0.0571902827328971,53.069318994329,3.4713677984828,-103.653927003462,-4.13199598960681,2.71689745011727,-6.8142892896163,-0.406150936193028
"Acacia_greggii","Acacia greggii",NA,NA,-0.881,NA,-4.06,11.95344448,3.88,NA,NA,NA,32.012726,-110.629098,1036,18.3,310,"Acacia","greggii",1141,"Acacia_greggii",-90.7265260781232,-34.9838257703544,-74.0962362881524,2.03248070549783,-0.056693350820392,52.5270372233721,3.43029310143861,-102.298056757105,-4.07182878545502,2.67559846252076,-6.69838483618915,-0.398821776596428
"Acacia_havilandiorum","Acacia havilandiorum",4,NA,NA,NA,NA,NA,0.86,0.000555792,0.000930187,23.24019926,NA,NA,178,17.9,415,"Acacia","havilandiorum",1557,"Acacia_havilandiorum",-90.7568165915644,-35.2133051959368,-74.6711770643837,2.04920589032214,-0.0572096156153755,53.0904479582215,3.47296841207467,-103.70674606285,-4.13433956763469,2.7185060411784,-6.81880330314229,-0.406436356018266
"Acacia_holosericea","Acacia holosericea",3,NA,NA,NA,NA,NA,4.1,0.000586967,0.000113544,75.2062675,NA,NA,80,26.9,634,"Acacia","holosericea",1491,"Acacia_holosericea",-90.7568280221601,-35.2133917602838,-74.6713939278937,2.04921219876002,-0.057209810330675,53.0906604342099,3.47298450430406,-103.707277215986,-4.13436313537714,2.71852221747658,-6.81884869600615,-0.406439226213234
"Acacia_leptostachya","Acacia leptostachya",1.5,NA,NA,NA,NA,NA,0.28,0.0000839,0.000239501,55.56155909,NA,NA,680,21.3,1139,"Acacia","leptostachya",1540,"Acacia_leptostachya",-90.7556792712016,-35.2046970676462,-74.6496118920583,2.04857849613032,-0.0571902827328256,53.0693189943289,3.47136779848287,-103.653927003462,-4.13199598960682,2.71689745011729,-6.81428928961629,-0.406150936193039
"Acacia_mangium","Acacia mangium",30,NA,NA,NA,NA,NA,3.48,0.000521054,0.000122149,98.86698436,NA,NA,30,24.1,1923,"Acacia","mangium",1477,"Acacia_mangium",-90.7568280221601,-35.2133917602839,-74.6713939278937,2.04921219875994,-0.0572098103306913,53.0906604342099,3.47298450430406,-103.707277215986,-4.13436313537713,2.71852221747661,-6.81884869600615,-0.40643922621321
"Acacia_parvipinnula","Acacia parvipinnula",6,NA,NA,NA,NA,NA,0.91,0.000116555,0.0000917,176.6107618,NA,NA,314,16.6,812,"Acacia","parvipinnula",1573,"Acacia_parvipinnula",-90.753860984999,-35.1909199591781,-74.6150958124887,2.04757450559958,-0.0571592608060401,53.0354986528914,3.46880661692287,-103.569375508983,-4.12824415614849,2.71432225962378,-6.80706268285976,-0.405693982213376
"Acacia_terminalis","Acacia terminalis",4.5,NA,NA,NA,NA,NA,0.43,0.0000471,0.000129371,68.62137082,NA,NA,198,11.3,826,"Acacia","terminalis",1524,"Acacia_terminalis",-90.7556792712015,-35.2046970676463,-74.6496118920583,2.04857849613022,-0.0571902827328223,53.0693189943289,3.47136779848283,-103.653927003462,-4.13199598960683,2.71689745011727,-6.81428928961631,-0.406150936193024
"Acer_campestre","Acer campestre",15,10,-5.737,-4.874931034,-6.599068966,44.08,NA,NA,NA,NA,45.776,3.144133333,800,8.4,786,"Acer","campestre",294,"Acer_campestre",-89.5160647122404,-25.4485802175292,-13.106467243128,0.337887385356912,0.00239764931525351,-106.583631086806,4.60798226069868,-17.7169105745676,12.5577511480586,7.62336863505215,-0.71990931972192,-1.70845988231819
"Acer_campestre","Acer campestre",NA,10,-2,-1.5,-2.6,63.33333333,0.43,NA,NA,NA,45.3333333333333,5.5,200,11.7,937,"Acer","campestre",773,"Acer_campestre",-89.5160647122404,-25.4485802175292,-13.106467243128,0.337887385356912,0.00239764931525351,-106.583631086806,4.60798226069868,-17.7169105745676,12.5577511480586,7.62336863505215,-0.71990931972192,-1.70845988231819
"Acer_glabrum","Acer glabrum",10,NA,-2.3,NA,NA,NA,1.17,NA,NA,NA,40.7,111,2133.6,5.7,757,"Acer","glabrum",107,"Acer_glabrum",-89.5158344650232,-25.44730239258,-13.1056897288209,0.337866138101984,0.0023974826206802,-106.574917298315,4.60754607779389,-17.7150567944734,12.5562886375286,7.62244185059267,-0.719811401856441,-1.70821336876608
"Acer_monspessulanum","Acer monspessulanum",15,12,-6.735,-5.726935484,-7.743064516,37.696,NA,NA,NA,NA,43.622979,3.879147,50,13.8,745,"Acer","monspessulanum",295,"Acer_monspessulanum",-89.5164220498007,-25.450563663236,-13.1076741387563,0.337920366749194,0.00239790807476832,-106.59715800309,4.60865939989306,-17.7197885101954,12.5600217339322,7.62480751517356,-0.720061349068366,-1.70884263437591
"Acer_monspessulanum","Acer monspessulanum",18,8,-3.31,-2.015163175,-4.604836825,29.34732722,0.703842936,0.000145734,0.000293693,222.000222,41.2166666666667,0.916666666666667,1000,10.9,709,"Acer","monspessulanum",481,"Acer_monspessulanum",-89.5164220498007,-25.450563663236,-13.1076741387563,0.337920366749194,0.00239790807476832,-106.59715800309,4.60865939989306,-17.7197885101954,12.5600217339322,7.62480751517356,-0.720061349068366,-1.70884263437591
"Acer_monspessulanum","Acer monspessulanum",18,8,-1.57,-0.862159242,-2.277840758,53.684391,1.223272505,NA,NA,NA,41.2166666666667,0.916666666666667,1000,10.9,709,"Acer","monspessulanum",482,"Acer_monspessulanum",-89.5164220498007,-25.450563663236,-13.1076741387563,0.337920366749194,0.00239790807476832,-106.59715800309,4.60865939989306,-17.7197885101954,12.5600217339322,7.62480751517356,-0.720061349068366,-1.70884263437591
"Acer_monspessulanum","Acer monspessulanum",NA,5,-3.55,-2.92,-3.9,108.5714286,0.19,NA,NA,NA,45.2,5.73333333333333,800,8.7,1026,"Acer","monspessulanum",774,"Acer_monspessulanum",-89.5164220498007,-25.450563663236,-13.1076741387563,0.337920366749194,0.00239790807476832,-106.59715800309,4.60865939989306,-17.7197885101954,12.5600217339322,7.62480751517356,-0.720061349068366,-1.70884263437591
"Acer_negundo","Acer negundo",15,NA,-1.7,NA,NA,NA,1.32,NA,NA,NA,40.7833333333333,-111.783333333333,1770,5.7,757,"Acer","negundo",109,"Acer_negundo",-89.5158344650232,-25.44730239258,-13.105689728821,0.337866138101983,0.00239748262055987,-106.574917298315,4.60754607779378,-17.7150567944734,12.5562886375285,7.62244185059269,-0.719811401856415,-1.70821336876607
"Acer_negundo","Acer negundo",30,NA,NA,NA,NA,NA,8.5,0.00078,0.000124,NA,42.7666666666667,-84.6966666666667,290,8.2,785,"Acer","negundo",421,"Acer_negundo",-89.5158344650232,-25.44730239258,-13.105689728821,0.337866138101983,0.00239748262055987,-106.574917298315,4.60754607779378,-17.7150567944734,12.5562886375285,7.62244185059269,-0.719811401856415,-1.70821336876607
"Acer_negundo","Acer negundo",NA,NA,-2.42,NA,NA,NA,17.04,NA,NA,NA,40.25,-111.616666666667,2000,6.6,683,"Acer","negundo",461,"Acer_negundo",-89.5158344650232,-25.44730239258,-13.105689728821,0.337866138101983,0.00239748262055987,-106.574917298315,4.60754607779378,-17.7150567944734,12.5562886375285,7.62244185059269,-0.719811401856415,-1.70821336876607
"Acer_negundo","Acer negundo",NA,10,-1.5,-0.98,-2,76,0.41,NA,NA,NA,45.3333333333333,5.5,200,11.7,937,"Acer","negundo",775,"Acer_negundo",-89.5158344650232,-25.44730239258,-13.105689728821,0.337866138101983,0.00239748262055987,-106.574917298315,4.60754607779378,-17.7150567944734,12.5562886375285,7.62244185059269,-0.719811401856415,-1.70821336876607
"Acer_negundo","Acer negundo",20,NA,-1.34,-0.451153691,-2.738736762,27.16737061,1.95,NA,NA,NA,33.9552777777778,-83.3830555555555,213,16.4,1257,"Acer","negundo",905,"Acer_negundo",-89.5158344650232,-25.44730239258,-13.105689728821,0.337866138101983,0.00239748262055987,-106.574917298315,4.60754607779378,-17.7150567944734,12.5562886375285,7.62244185059269,-0.719811401856415,-1.70821336876607
"Acer_negundo","Acer negundo",NA,NA,-2.19,-2.19,-2.46,140.7407407,NA,NA,NA,NA,32.012726,-110.629098,1036,18.3,310,"Acer","negundo",1157,"Acer_negundo",-89.5158344650232,-25.44730239258,-13.105689728821,0.337866138101983,0.00239748262055987,-106.574917298315,4.60754607779378,-17.7150567944734,12.5562886375285,7.62244185059269,-0.719811401856415,-1.70821336876607
"Acer_negundo","Acer negundo",NA,NA,-0.582633,NA,NA,NA,1.96845,NA,NA,NA,40.7666666666667,-111.833333333333,1460,9.6,532,"Acer","negundo",1314,"Acer_negundo",-89.5158344650232,-25.44730239258,-13.105689728821,0.337866138101983,0.00239748262055987,-106.574917298315,4.60754607779378,-17.7150567944734,12.5562886375285,7.62244185059269,-0.719811401856415,-1.70821336876607
"Acer_negundo","Acer negundo",NA,NA,-1.0084,NA,NA,NA,1.6413,NA,NA,NA,40.7666666666667,-111.833333333333,1460,9.6,532,"Acer","negundo",1315,"Acer_negundo",-89.5158344650232,-25.44730239258,-13.105689728821,0.337866138101983,0.00239748262055987,-106.574917298315,4.60754607779378,-17.7150567944734,12.5562886375285,7.62244185059269,-0.719811401856415,-1.70821336876607
"Acer_opalus","Acer opalus",15,10,-4.395,-3.826818182,-4.963181818,66.88,NA,NA,NA,NA,44.152424,5.253253,1200,7.1,954,"Acer","opalus",296,"Acer_opalus",-89.5164220498007,-25.4505636632359,-13.1076741387563,0.337920366749176,0.00239790807470286,-106.59715800309,4.60865939989288,-17.7197885101954,12.5600217339321,7.62480751517359,-0.720061349068355,-1.70884263437594
"Acer_opalus","Acer opalus",NA,5,-2.45,-2.1,-2.6,253.3333333,0.18,NA,NA,NA,45.2,5.73333333333333,800,8.7,1026,"Acer","opalus",776,"Acer_opalus",-89.5164220498007,-25.4505636632359,-13.1076741387563,0.337920366749176,0.00239790807470286,-106.59715800309,4.60865939989288,-17.7197885101954,12.5600217339321,7.62480751517359,-0.720061349068355,-1.70884263437594
"Acer_platanoides","Acer platanoides",30,15,-4.181,-3.675949495,-4.686050505,75.24,NA,NA,NA,NA,45.717,3.05,800,8.4,786,"Acer","platanoides",297,"Acer_platanoides",-89.5160647122404,-25.4485802175292,-13.106467243128,0.337887385356922,0.00239764931515778,-106.583631086806,4.60798226069855,-17.7169105745676,12.5577511480585,7.62336863505216,-0.719909319721905,-1.70845988231823
"Acer_platanoides","Acer platanoides",NA,10,-1.8,-1.25,-2.3,76,0.45,NA,NA,NA,45.3333333333333,5.5,200,11.7,937,"Acer","platanoides",777,"Acer_platanoides",-89.5160647122404,-25.4485802175292,-13.106467243128,0.337887385356922,0.00239764931515778,-106.583631086806,4.60798226069855,-17.7169105745676,12.5577511480585,7.62336863505216,-0.719909319721905,-1.70845988231823
"Acer_pseudoplatanus","Acer pseudoplatanus",30,15,-3.131,-2.640803922,-3.621196078,77.52,NA,NA,NA,NA,45.717,3.05,800,8.4,786,"Acer","pseudoplatanus",298,"Acer_pseudoplatanus",-89.513668606742,-25.4352827182497,-13.0983761997788,0.337666280644366,0.00239591465389058,-106.492954103505,4.60344331290996,-17.6976201381298,12.5425323753888,7.61372461767236,-0.718890406356096,-1.70589472576896
"Acer_pseudoplatanus","Acer pseudoplatanus",NA,10,-1.6,-1.25,-1.8,190,0.38,NA,NA,NA,45.3333333333333,5.5,200,11.7,937,"Acer","pseudoplatanus",778,"Acer_pseudoplatanus",-89.513668606742,-25.4352827182497,-13.0983761997788,0.337666280644366,0.00239591465389058,-106.492954103505,4.60344331290996,-17.6976201381298,12.5425323753888,7.61372461767236,-0.718890406356096,-1.70589472576896
"Acer_rubrum","Acer rubrum",NA,NA,-3.3,NA,NA,NA,NA,NA,NA,NA,35.9666666666667,-79.1333333333333,171,14.6,1162,"Acer","rubrum",18,"Acer_rubrum",-89.5153803274004,-25.4447814919057,-13.1041557823009,0.337824219047578,0.00239715373672254,-106.557724291699,4.60668540478576,-17.7113987677452,12.5534025444516,7.62061290887747,-0.719618155754673,-1.70772684342478
"Acer_rubrum","Acer rubrum",25,NA,NA,NA,NA,NA,5.8,0.00045,0.000121,NA,42.7666666666667,-84.6966666666667,290,8.2,785,"Acer","rubrum",423,"Acer_rubrum",-89.5153803274004,-25.4447814919057,-13.1041557823009,0.337824219047578,0.00239715373672254,-106.557724291699,4.60668540478576,-17.7113987677452,12.5534025444516,7.62061290887747,-0.719618155754673,-1.70772684342478
"Acer_rubrum","Acer rubrum",NA,NA,-1.97,NA,-4.5,15.01976285,0.55,0.00012,0.000205887,142.9803337,36.0166666666667,-78.9833333333333,150,15,1220,"Acer","rubrum",991,"Acer_rubrum",-89.5153803274004,-25.4447814919057,-13.1041557823009,0.337824219047578,0.00239715373672254,-106.557724291699,4.60668540478576,-17.7113987677452,12.5534025444516,7.62061290887747,-0.719618155754673,-1.70772684342478
"Acer_rubrum","Acer rubrum",NA,NA,-1.69,-0.9,-2.1,92.68292683,0.9,NA,NA,NA,36.0166666666667,-78.9833333333333,150,15,1220,"Acer","rubrum",992,"Acer_rubrum",-89.5153803274004,-25.4447814919057,-13.1041557823009,0.337824219047578,0.00239715373672254,-106.557724291699,4.60668540478576,-17.7113987677452,12.5534025444516,7.62061290887747,-0.719618155754673,-1.70772684342478
"Acer_saccharinum","Acer saccharinum",35,NA,NA,NA,NA,NA,4.7,0.00055,0.00017,NA,42.7666666666667,-84.6966666666667,290,8.2,785,"Acer","saccharinum",422,"Acer_saccharinum",-89.5153803274004,-25.4447814919057,-13.1041557823009,0.337824219047623,0.00239715373667398,-106.557724291699,4.60668540478564,-17.7113987677452,12.5534025444515,7.62061290887747,-0.71961815575468,-1.70772684342482
"Acer_saccharum","Acer grandidentatum",NA,NA,-4,NA,NA,NA,NA,NA,NA,NA,40.05,-111.783333333333,1390,10.2,393,"Acer","saccharum",16,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer grandidentatum",NA,NA,-0.8,NA,NA,NA,NA,NA,NA,NA,40.05,-111.783333333333,1390,10.2,393,"Acer","saccharum",17,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer saccharum",NA,NA,-0.865,NA,-2.326,26.00958248,NA,NA,NA,NA,44.5,-73.1166666666667,110,6.8,891,"Acer","saccharum",48,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer saccharum",NA,NA,-3.871,-0.312,-4.471,63.33333333,NA,NA,NA,NA,44.5,-73.1166666666667,110,6.8,891,"Acer","saccharum",49,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer grandidentatum",15,NA,-2.9,NA,NA,NA,0.98,NA,NA,NA,40.7833333333333,-111.783333333333,1770,5.7,757,"Acer","saccharum",108,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer saccharum",20,NA,-2.04,-1.19,-3.15,34.23423423,NA,NA,NA,NA,42.2833333333333,-71.1333333333333,20,10,1124,"Acer","saccharum",119,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer saccharum",20,NA,-1.43,NA,-3.2,21.46892655,NA,NA,NA,NA,42.2833333333333,-71.1333333333333,20,10,1124,"Acer","saccharum",120,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer nigrum",30,NA,NA,NA,NA,NA,4.5,0.000326,0.000114,NA,42.7666666666667,-84.6966666666667,290,8.2,785,"Acer","saccharum",424,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer saccharum",35,NA,NA,NA,NA,NA,6.2,0.000503,0.000113,NA,42.7666666666667,-84.6966666666667,290,8.2,785,"Acer","saccharum",425,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer grandidentatum",NA,NA,-3.66,-0.92,-7.14,10.91954023,NA,NA,NA,NA,40.7833333333333,-111.8,1640,8.4,560,"Acer","saccharum",703,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer grandidentatum",NA,NA,-3.6,-0.92,-7.14,10.73446328,NA,NA,NA,NA,40.7833333333333,-111.8,1640,8.4,560,"Acer","saccharum",704,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer grandidentatum",NA,NA,-1.22,-0.16,-2.08,44.18604651,10.9,NA,NA,NA,40.7833333333333,-111.8,1640,8.4,560,"Acer","saccharum",705,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer grandidentatum",NA,NA,-0.58,-0.64,-1.24,57.57575758,12,NA,NA,NA,40.7833333333333,-111.8,1640,8.4,560,"Acer","saccharum",706,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer saccharum",NA,1.2,-1.9,-1.04,-2.69,48.10126582,NA,NA,NA,NA,44.451884,-73.189579,90,7,871,"Acer","saccharum",1165,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer saccharum",NA,1.2,-2.42,-0.723,-3.98,24.35897436,NA,NA,NA,NA,44.451884,-73.189579,90,7,871,"Acer","saccharum",1166,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer saccharum",NA,1.2,-0.639,NA,-1.67,36.85741998,NA,NA,NA,NA,44.451884,-73.189579,90,7,871,"Acer","saccharum",1167,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer saccharum",NA,NA,-4.11,-3.43,-4.79,55.88235294,NA,NA,NA,NA,44.8166666666667,-79.4,50,6.7,945,"Acer","saccharum",1385,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer saccharum",NA,NA,-2.99,-1.74,-4.54,24.51612903,NA,NA,NA,NA,44.5,-73.1166666666667,50,7.2,1200,"Acer","saccharum",1390,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acer_saccharum","Acer grandidentatum",15,NA,-3.9,NA,NA,NA,NA,NA,NA,NA,40.7833333333333,-111.8,1770,9.6,511,"Acer","saccharum",1434,"Acer_saccharum",-89.5161951592506,-25.449304590218,-13.1069080487021,0.337899431839499,0.00239774383300626,-106.588572644045,4.60822965710744,-17.7179621380138,12.5585808813959,7.62389446482434,-0.719964885113968,-1.70859978524432
"Acinodendron_pohlianum","Miconia pohliana",NA,NA,-3.1,NA,NA,NA,4.73,0.001092,0.00029,NA,-15.9333333333333,-47.8833333333333,1100,21,1500,"Acinodendron","pohlianum",1078,"Acinodendron_pohlianum",-89.0575338744361,-52.0396262830159,46.7704099712326,-0.401312570991282,-0.000860068184483533,5.16711775552086,0.0218472631965711,0.110436642329619,-0.555693995910356,-0.498794320948249,0.0952254484130952,0.289994587743058
"Acmopyle_pancheri","Acmopyle pancheri",NA,NA,NA,NA,NA,NA,0.33,0.000066,0.000202,NA,-42.905,147.324722222222,60,12.1,671,"Acmopyle","pancheri",158,"Acmopyle_pancheri",520.723734066665,-1.62371303136284,-0.379876142883691,1.9293168152468,55.8674062603411,0.0551328393377389,3.83825941574016,0.0984867156095499,-0.0865387433659347,-0.00157310008568269,0.00058277847202486,0.00305069385994669
"Acmopyle_pancheri","Acmopyle pancheri",NA,NA,-3.7,-2.25,-5.31,23.60248447,NA,NA,NA,NA,-42.905,147.324722222222,60,12.1,671,"Acmopyle","pancheri",162,"Acmopyle_pancheri",520.723734066665,-1.62371303136284,-0.379876142883691,1.9293168152468,55.8674062603411,0.0551328393377389,3.83825941574016,0.0984867156095499,-0.0865387433659347,-0.00157310008568269,0.00058277847202486,0.00305069385994669
"Acmopyle_pancheri","Acmopyle pancheri",20,1,-3.059,-1.707648649,-4.410351351,28.12,NA,NA,NA,NA,-42.905,147.324722222222,60,12.1,671,"Acmopyle","pancheri",196,"Acmopyle_pancheri",520.723734066665,-1.62371303136284,-0.379876142883691,1.9293168152468,55.8674062603411,0.0551328393377389,3.83825941574016,0.0984867156095499,-0.0865387433659347,-0.00157310008568269,0.00058277847202486,0.00305069385994669
